Order,Family,Subfamily,Genus,Type Species?,Species,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Unassigned,Geminiviridae,,Begomovirus,0,Tomato mottle virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142341
Unassigned,Geminiviridae,,Begomovirus,0,Tomato rugose mosaic virus,,,ssDNA,"New,",22,2002.P108-109.Geminiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142342
Unassigned,Geminiviridae,,Begomovirus,0,Tomato rugose yellow leaf curl virus,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142343
Unassigned,Geminiviridae,,Begomovirus,0,Tomato severe leaf curl virus,,,ssDNA,"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142344
Unassigned,Geminiviridae,,Begomovirus,0,Tomato severe rugose virus,,,ssDNA,"New,",22,2002.P108-109.Geminiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142345
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Axarquia virus,,,ssDNA,"New,",24,2005.002P.04.Begomo,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142346
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl China virus,,,ssDNA,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142347
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Guangdong virus,,,ssDNA,"New,",24,2005.002P.04.Begomo,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142348
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Indonesia virus,,,ssDNA,"New,",24,2007.001P.04.GeminiSp43,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142349
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Kanchanaburi virus,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142350
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Malaga virus,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142351
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Mali virus,,,ssDNA,"New,",24,2005.002P.04.Begomo,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142352
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Sardinia virus,,,ssDNA,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142353
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Thailand virus,,,ssDNA,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142354
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl Vietnam virus,,,ssDNA,"New,",24,2007.001P.04.GeminiSp43,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142355
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf curl virus,,,ssDNA,"Merged,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142356
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow leaf distortion virus,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142357
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow margin leaf curl virus,,,ssDNA,"New,",24,2005.002P.04.Begomo,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142358
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow mottle virus,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142359
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow spot virus,,,ssDNA,"New,",24,2006.001P.04.GeminiSp revised 06.08,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142360
Unassigned,Geminiviridae,,Begomovirus,0,Tomato yellow vein streak virus,,,ssDNA,"New,",24,2007.001P.04.GeminiSp43,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142361
Unassigned,Geminiviridae,,Begomovirus,0,Vernonia yellow vein virus,,,ssDNA,"New,",24,2006.001P.04.GeminiSp revised 06.08,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142362
Unassigned,Geminiviridae,,Begomovirus,0,Watermelon chlorotic stunt virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142363
Unassigned,Geminiviridae,,Begomovirus,0,West African Asystasia virus 1,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142364
Unassigned,Geminiviridae,,Begomovirus,0,West African Asystasia virus 2,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142365
Unassigned,Geminiviridae,,Begomovirus,0,Wissadula golden mosaic virus,,,ssDNA,"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142366
Unassigned,Geminiviridae,,Curtovirus,1,Beet curly top virus,,,ssDNA,"Merged,Assigned as Type Species,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142368
Unassigned,Geminiviridae,,Curtovirus,0,Horseradish curly top virus,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142369
Unassigned,Geminiviridae,,Curtovirus,0,Spinach severe curly top virus,,,ssDNA,"New,",27,2012.018a-pP.A.v4.Geminiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142370
Unassigned,Geminiviridae,,Eragrovirus,1,Eragrostis curvula streak virus,,,ssDNA,"New,Assigned as Type Species,",27,2012.018a-pP.A.v4.Geminiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142372
Unassigned,Geminiviridae,,Mastrevirus,0,Bromus catharticus striate mosaic virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142374
Unassigned,Geminiviridae,,Mastrevirus,0,Chickpea chlorosis Australia virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142375
Unassigned,Geminiviridae,,Mastrevirus,0,Chickpea chlorosis virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142376
Unassigned,Geminiviridae,,Mastrevirus,0,Chickpea chlorotic dwarf virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142377
Unassigned,Geminiviridae,,Mastrevirus,0,Chickpea redleaf virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142378
Unassigned,Geminiviridae,,Mastrevirus,0,Chickpea yellows virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142379
Unassigned,Geminiviridae,,Mastrevirus,0,Chloris striate mosaic virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142380
Unassigned,Geminiviridae,,Mastrevirus,0,Digitaria ciliaris striate mosaic virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142381
Unassigned,Geminiviridae,,Mastrevirus,0,Digitaria didactyla striate mosaic virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142382
Unassigned,Geminiviridae,,Mastrevirus,0,Digitaria streak virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142383
Unassigned,Geminiviridae,,Mastrevirus,0,Eragrostis minor streak virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142384
Unassigned,Geminiviridae,,Mastrevirus,0,Eragrostis streak virus,,,ssDNA,"New,",25,2009.014c-fP.v2.Geminiviridae-4Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142385
Unassigned,Geminiviridae,,Mastrevirus,0,Maize streak Reunion virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142386
Unassigned,Geminiviridae,,Mastrevirus,1,Maize streak virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142387
Unassigned,Geminiviridae,,Mastrevirus,0,Miscanthus streak virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142388
Unassigned,Geminiviridae,,Mastrevirus,0,Oat dwarf virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142389
Unassigned,Geminiviridae,,Mastrevirus,0,Panicum streak virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142390
Unassigned,Geminiviridae,,Mastrevirus,0,Paspalum dilatatum striate mosaic virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142391
Unassigned,Geminiviridae,,Mastrevirus,0,Paspalum striate mosaic virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142392
Unassigned,Geminiviridae,,Mastrevirus,0,Saccharum streak virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142393
Unassigned,Geminiviridae,,Mastrevirus,0,Sporolobus striate mosaic virus 1,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142394
Unassigned,Geminiviridae,,Mastrevirus,0,Sporolobus striate mosaic virus 2,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142395
Unassigned,Geminiviridae,,Mastrevirus,0,Sugarcane streak Egypt virus,,,ssDNA,"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142396
Unassigned,Geminiviridae,,Mastrevirus,0,Sugarcane streak Reunion virus,,,ssDNA,"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142397
Unassigned,Geminiviridae,,Mastrevirus,0,Sugarcane streak virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142398
Unassigned,Geminiviridae,,Mastrevirus,0,Tobacco yellow dwarf virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142399
Unassigned,Geminiviridae,,Mastrevirus,0,Urochloa streak virus,,,ssDNA,"New,",25,2009.014c-fP.v2.Geminiviridae-4Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142400
Unassigned,Geminiviridae,,Mastrevirus,0,Wheat dwarf India virus,,,ssDNA,"New,",27,"2012.019abP.A.v3.Mastrevirus-17sp,rem-2sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142401
Unassigned,Geminiviridae,,Mastrevirus,0,Wheat dwarf virus,,,ssDNA,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142402
Unassigned,Geminiviridae,,Topocuvirus,1,Tomato pseudo-curly top virus,,,ssDNA,"Moved,Assigned as Type Species,",19,Ratification_1999,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142404
Unassigned,Geminiviridae,,Turncurtovirus,1,Turnip curly top virus,,,ssDNA,"New,Assigned as Type Species,",27,2012.018a-pP.A.v4.Geminiviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142406
Unassigned,Globuloviridae,,Globulovirus,1,Pyrobaculum spherical virus,,,dsDNA,"New,Assigned as Type Species,",24,2005.077-80B.04.Globulovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142410
Unassigned,Globuloviridae,,Globulovirus,0,Thermoproteus tenax spherical virus 1,,,dsDNA,"New,",24,2007.085B.04.TTSV1,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142411
Unassigned,Guttaviridae,,Alphaguttavirus,1,Sulfolobus newzealandicus droplet-shaped virus,,,dsDNA,"Moved,",27,2011.009a-eB.A.v2.Betaguttavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142415
Unassigned,Guttaviridae,,Betaguttavirus,1,Aeropyrum pernix ovoid virus 1,,,dsDNA,"New,Assigned as Type Species,",27,2011.009a-eB.A.v2.Betaguttavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142417
Unassigned,Hepadnaviridae,,Avihepadnavirus,1,Duck hepatitis B virus,,,ssRNA-RT,"New,Assigned as Type Species,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142421
Unassigned,Hepadnaviridae,,Avihepadnavirus,0,Heron hepatitis B virus,,,ssRNA-RT,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142422
Unassigned,Hepadnaviridae,,Orthohepadnavirus,0,Bat hepatitis virus,JX941466,,ssRNA-RT,"New,",29,2014.001aV.A.v1.Orthohepadnavirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142428
Unassigned,Hepadnaviridae,,Orthohepadnavirus,0,Ground squirrel hepatitis virus,,,ssRNA-RT,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142424
Unassigned,Hepadnaviridae,,Orthohepadnavirus,1,Hepatitis B virus,,,ssRNA-RT,"New,Assigned as Type Species,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142425
Unassigned,Hepadnaviridae,,Orthohepadnavirus,0,Woodchuck hepatitis virus,,,ssRNA-RT,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142426
Unassigned,Hepadnaviridae,,Orthohepadnavirus,0,Woolly monkey hepatitis B virus,,,ssRNA-RT,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142427
Unassigned,Hepeviridae,,Orthohepevirus,1,Orthohepevirus A,,,ssRNA(+),"Renamed,Moved,",29,2014.008a-hV.A.v6.Hepeviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142432
Unassigned,Hepeviridae,,Orthohepevirus,0,Orthohepevirus B,,,ssRNA(+),"Renamed,Moved,",29,2014.008a-hV.A.v6.Hepeviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142434
Unassigned,Hepeviridae,,Orthohepevirus,0,Orthohepevirus C,GU345042,R63,ssRNA(+),"New,",29,2014.008a-hV.A.v6.Hepeviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142437
Unassigned,Hepeviridae,,Orthohepevirus,0,Orthohepevirus D,JQ001749,BatHEV/BS7/GE/2009,ssRNA(+),"New,",29,2014.008a-hV.A.v6.Hepeviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142438
Unassigned,Hepeviridae,,Piscihepevirus,1,Piscihepevirus A,HQ731075,Hennan Lake,ssRNA(+),"New,",29,2014.008a-hV.A.v6.Hepeviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142436
Unassigned,Hypoviridae,,Hypovirus,1,Cryphonectria hypovirus 1,,,ssRNA(+),"Merged,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142442
Unassigned,Hypoviridae,,Hypovirus,0,Cryphonectria hypovirus 2,,,ssRNA(+),"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142443
Unassigned,Hypoviridae,,Hypovirus,0,Cryphonectria hypovirus 3,,,ssRNA(+),"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142444
Unassigned,Hypoviridae,,Hypovirus,0,Cryphonectria hypovirus 4,,,ssRNA(+),"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142445
Unassigned,Hytrosaviridae,,Glossinavirus,1,Glossina hytrovirus,,,dsDNA,"New,Assigned as Type Species,",26,2009.001a-kI.A.v4.Hytrosaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142449
Unassigned,Hytrosaviridae,,Muscavirus,1,Musca hytrovirus,,,dsDNA,"New,Assigned as Type Species,",26,2009.001a-kI.A.v4.Hytrosaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142451
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage AE2,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142455
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage C-2,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142456
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage dA,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142457
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage Ec9,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142458
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage f1,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142459
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage fd,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142460
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage HR,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142461
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage I2-2,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142462
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage If1,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142463
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage IKe,,,ssDNA,"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142464
Unassigned,Inoviridae,,Inovirus,1,Enterobacteria phage M13,,,ssDNA,"Merged,Assigned as Type Species,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142465
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage PR64FS,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142466
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage SF,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142467
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage tf-1,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142468
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage X,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142469
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage X-2,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142470
Unassigned,Inoviridae,,Inovirus,0,Enterobacteria phage ZJ/2,,,ssDNA,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142471
Unassigned,Inoviridae,,Inovirus,0,Pseudomonas phage Pf1,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142472
Unassigned,Inoviridae,,Inovirus,0,Pseudomonas phage Pf2,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142473
Unassigned,Inoviridae,,Inovirus,0,Pseudomonas phage Pf3,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142474
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage 493,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142475
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage CTX,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142476
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage fs1,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142477
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage fs2,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142478
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage v6,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142479
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage Vf12,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142480
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage Vf33,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142481
Unassigned,Inoviridae,,Inovirus,0,Vibrio phage VSK,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142482
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Cf16,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142483
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Cf1c,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142484
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Cf1t,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142485
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Cf1tv,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142486
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Lf,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142487
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Xf,,,ssDNA,"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142488
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Xfo,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142489
Unassigned,Inoviridae,,Inovirus,0,Xanthomonas phage Xfv,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142490
Unassigned,Inoviridae,,Plectrovirus,1,Acholeplasma phage MV-L51,,,ssDNA,"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142492
Unassigned,Inoviridae,,Plectrovirus,0,Spiroplasma phage 1-aa,,,ssDNA,"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142493
Unassigned,Inoviridae,,Plectrovirus,0,Spiroplasma phage 1-C74,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142494
Unassigned,Inoviridae,,Plectrovirus,0,Spiroplasma phage 1-KC3,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142495
Unassigned,Inoviridae,,Plectrovirus,0,Spiroplasma phage 1-R8A2B,,,ssDNA,"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20142496
